,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
87,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,*,,,,k,Third level of chronology (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
88,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,#,Not specified,,,l,Fourth level of chronology (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
89,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,#,Not specified,,,l,Fourth level of chronology (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
90,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,0,Closed,,,l,Fourth level of chronology (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
91,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,0,Closed,,,l,Fourth level of chronology (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
92,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,1,Open,,,l,Fourth level of chronology (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
93,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,1,Open,,,l,Fourth level of chronology (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
94,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,*,,,,l,Fourth level of chronology (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
95,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,*,,,,l,Fourth level of chronology (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
96,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,#,Not specified,,,m,"Alternative numbering scheme, chronology (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
97,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,#,Not specified,,,m,"Alternative numbering scheme, chronology (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
98,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,0,Closed,,,m,"Alternative numbering scheme, chronology (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
99,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,0,Closed,,,m,"Alternative numbering scheme, chronology (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
100,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,1,Open,,,m,"Alternative numbering scheme, chronology (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
101,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,1,Open,,,m,"Alternative numbering scheme, chronology (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
102,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,*,,,,m,"Alternative numbering scheme, chronology (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
103,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,*,,,,m,"Alternative numbering scheme, chronology (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
104,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,#,Not specified,,,u,First level textual designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
105,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,0,Closed,,,u,First level textual designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
106,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,1,Open,,,u,First level textual designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
107,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,#,Not specified,,,u,First level textual designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
108,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,0,Closed,,,u,First level textual designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
109,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,1,Open,,,u,First level textual designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
110,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,#,Not specified,,,u,First level textual designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
111,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,0,Closed,,,u,First level textual designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
112,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,1,Open,,,u,First level textual designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
113,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,#,Not specified,,,v,"First level of chronology, issuance (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
114,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,0,Closed,,,v,"First level of chronology, issuance (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
115,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,1,Open,,,v,"First level of chronology, issuance (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
116,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,#,Not specified,,,v,"First level of chronology, issuance (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
117,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,0,Closed,,,v,"First level of chronology, issuance (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
118,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,1,Open,,,v,"First level of chronology, issuance (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
119,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,#,Not specified,,,v,"First level of chronology, issuance (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
120,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,0,Closed,,,v,"First level of chronology, issuance (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
121,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,1,Open,,,v,"First level of chronology, issuance (NR)",,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
122,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,*,,State of issuance,*,,,,x,Nonpublic note (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
123,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,*,,State of issuance,*,,,,z,Public note (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,structured | unstructured | identifier,No RDA elements for this; maps adequatle to manifestation note,,,
124,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,0,Closed,,,6,Linkage (NR),,,,,,,,,,,,,
125,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,0,Closed,,,8,Field link and sequence number (NR),,,,,,,,,,,,,
126,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,1,Open,,,6,Linkage (NR),,,,,,,,,,,,,
127,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,1,Open,,,8,Field link and sequence number (NR),,,,,,,,,,,,,
128,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,#,Not specified,,,6,Linkage (NR),,,,,,,,,,,,,
129,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,0,Starting information,State of issuance,#,Not specified,,,8,Field link and sequence number (NR),,,,,,,,,,,,,
130,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,0,Closed,,,6,Linkage (NR),,,,,,,,,,,,,
131,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,0,Closed,,,8,Field link and sequence number (NR),,,,,,,,,,,,,
132,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,1,Open,,,6,Linkage (NR),,,,,,,,,,,,,
133,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,1,Open,,,8,Field link and sequence number (NR),,,,,,,,,,,,,
134,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,#,Not specified,,,6,Linkage (NR),,,,,,,,,,,,,
135,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,1,Ending information,State of issuance,#,Not specified,,,8,Field link and sequence number (NR),,,,,,,,,,,,,
136,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,0,Closed,,,6,Linkage (NR),,,,,,,,,,,,,
137,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,0,Closed,,,8,Field link and sequence number (NR),,,,,,,,,,,,,
138,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,1,Open,,,6,Linkage (NR),,,,,,,,,,,,,
139,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,1,Open,,,8,Field link and sequence number (NR),,,,,,,,,,,,,
140,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,#,Not specified,,,6,Linkage (NR),,,,,,,,,,,,,
141,phase II,363,NORMALIZED DATE AND SEQUENTIAL DESIGNATION (R),Start/End designator,#,No information provided,State of issuance,#,Not specified,,,8,Field link and sequence number (NR),,,,,,,,,,,,,
