,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CategoryOfMaterial,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTag Condition3,Condition3 Values,MARCTag  Condition4,Condition4 Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized),Unnamed: 31,Unnamed: 32
501,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,29,Form of item,,,r,Regular print reproduction,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,"https://doi.org/10.6069/uwlswd.dh5m-5y16#r 

If a Reproduction condition is present, AND if value != a, b, c, o, or r, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-10-03",,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-20
502,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,29,Form of item,,,s,Electronic,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30002,has media type,IRI,,"If a Reproduction condition is present, AND if value != a, b, c, o, or r, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-12

http://rdaregistry.info/termList/RDAMediaType/1003 ",,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-20
503,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,29,Form of item,,,a,Microfilm,,,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,Only narrower terms available in RDA and LOC vocabularies for carriers,https://doi.org/10.6069/uwlswd.dh5m-5y16#a ,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-23
504,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,29,Form of item,,,b,Microfiche,,,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1022 ,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-23
505,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,29,Form of item,,,c,Microopaque,,,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1028 ,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-23
506,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,29,Form of item,,,d,Large print,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30199,font size,IRI,,"If a Reproduction condition is present, AND if value != a, b, c, o, or r, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

http://rdaregistry.info/termList/fontSize/1002 ",,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-23
507,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,29,Form of item,,,f,Braille,,,,,,,,,http://rdaregistry.info/Elements/e/P20061,form of tactile notation,IRI,,http://rdaregistry.info/termList/TacNotation/1001 ,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-23
508,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,29,Form of item,,,o,Online,,,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1018 ,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-23
509,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,29,Form of item,,,q,Direct electronic,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,"If a Reproduction condition is present, AND if value != a, b, c, o, or r, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.dh5m-5y16#q ",,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-23
510,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,29,Form of item,,,r,Regular print reproduction,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,"If a Reproduction condition is present, AND if value != a, b, c, o, or r, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-10-03

https://doi.org/10.6069/uwlswd.dh5m-5y16#r  ",,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-23
511,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,29,Form of item,,,s,Electronic,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30002,has media type,IRI,,"If a Reproduction condition is present, AND if value != a, b, c, o, or r, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

http://rdaregistry.info/termList/RDAMediaType/1003 ",,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /29 [identifier] (maps, visual materials)"" .",,coded - CP 2024-09-23
512,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,30,Festschrift,,,1,Festschrift,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.tq9s-1157#1 - CP 2024-09-20,,See also 006/13,,coded using 'https://doi.org/10.6069/uwlswd.tq9s-1157#1' - CP 2024-09-20
513,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,#,Item is a music sound recording,,,,,,,,,http://rdaregistry.info/Elements/e/P20331,has category of expression,IRI,,"https://doi.org/10.6069/uwlswd.23tq-5e25#pound

Only when both charactesr are # - CP 2024-09-23",,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
514,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,a,Autobiography,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#a,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
515,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,b,Biography,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#b,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
516,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,c,Conference proceedings,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#c,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
517,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,d,Drama,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
518,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,e,Essays,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#e,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
519,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,f,Fiction,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#f,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
520,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,g,Reporting,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#g,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
521,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,h,History,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#h,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
522,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,i,Instruction,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#i,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
523,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,j,Language instruction,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#j,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
524,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,k,Comedy,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#k,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
525,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,l,"Lectures, speeches",,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#l,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
526,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,m,Memoirs,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#m,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
527,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,o,Folktales,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#o,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
528,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,p,Poetry,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#p,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
529,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,r,Rehearsals,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#r,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
530,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,s,Sounds,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#s,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
531,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,30-31,Literary text for sound recordings,,,t,Interviews,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.23tq-5e25#t,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /30-31 [identifier] (music)"" .",,coded - CP 2024-08-23
532,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,31,Index,,,1,Index present,,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,"Redundancy is likely, and we are ok with this. CEY 2023-02-15",https://doi.org/10.6069/uwlswd.m0xp-h565#1 - CP 2024-09-26,,006/14,,coded. - CP 2024-09-26
533,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,31,Index,,,1,Index present,,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,https://doi.org/10.6069/uwlswd.2h4d-g549#1,,006/14,,coded - CP 2024-09-20
534,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,0,Not fiction (not further specified),,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
535,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,1,Fiction (not further specified),,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
536,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,d,Dramas,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
537,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,e,Essays,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
538,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,f,Novels,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
539,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,h,"Humor, satires, etc.",,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
540,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,i,Letters,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
541,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,j,Short stories,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
542,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,m,Mixed forms,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
543,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,p,Poetry,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
544,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,33,Literary form,,,s,Speeches,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use https://doi.org/10.6069/uwlswd.f447-ax91# + code value - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33-34 [identifier] (books)"" .",,coded using 'https://doi.org/10.6069/uwlswd.f447-ax91' values - CP 2024-09-20
545,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,a,Basic roman,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
546,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,b,Extended roman,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
547,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,c,Cyrillic,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
548,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,d,Japanese,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
549,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,e,Chinese,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
550,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,f,Arabic,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
551,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,g,Greek,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
552,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,h,Hebrew,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
553,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,i,Thai,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
554,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,j,Devanagari,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
555,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,k,Korean,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
556,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,33,Original alphabet or script of title,,,l,Tamil,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Original alphabet or script of title: [value]""",,"From RDA to MARC mapping: rdae:P20065 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
