,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
10,done,340.0,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,k,Layout (R),,,,,,,https://www.rdaregistry.info/Elements/m/#P30155,has layout,Structured|Unstructured,340 $k maps precisely to rdam:P30155. --TG,"[Manifestation] rdam:P30155 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value. **0s and 1s can only be mapped if the only other subfields in the field are the following: b, f, h, i, 2, 3, 6, 8. Other subfields make it impossible to know which subfield the 0 or 1 is related to and thus which property to use, so the 0 or 1 should be ignored - CP 7/23/2024

If no $1, and $2 does not contain ""rdalay""
[Manifestation] rdam:P30155 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$k>
skos:Concept skos:inScheme <$2>

If $2 contains “rdalay”
[Manifestation] rdam:P30155 [look up the uri at https://www.rdaregistry.info/termList/layout/ ]

If no $2
[Manifestation] rdamd:P30155 [value of $k]

If $3
[Manifestation] rdamd:P30137 [""Has layout ("" + {value of $k} + "") applies to "" + {value of $3} + "".""]
PS 7/12/2024",,
11,done,340.0,,,,,,,,,,l,Binding,,,,,,,https://www.rdaregistry.info/Elements/m/#P30309,type of binding,Structured,340 $l maps directly to rdam:P30309; however rdam:P30309 may be used to map from additional MARC fields. -TG,"[Manifestation] rdam:P30309 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value. **0s and 1s can only be mapped if the only other subfields in the field are the following: b, f, h, i, 2, 3, 6, 8. Other subfields make it impossible to know which subfield the 0 or 1 is related to and thus which property to use, so the 0 or 1 should be ignored - CP 7/23/2024

If no $0 with 'http' or $1, and $2 does not contain ""rdatb""
[Manifestation] rdam:P30309 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$l>
skos:Concept skos:inScheme <$2>

If $2 contains “rdatb”
[Manifestation] rdam:P30309 [look up the uri at https://www.rdaregistry.info/termList/RDATypeOfBinding/  ]

If no $2
[Manifestation] rdamd:P30309 [value of $l]

If $3
[Manifestation] rdamd:P30137 [""Has type of binding ("" + {value of $l} + "") applies to "" + {value of $3} + "".""]

PS 7/12/2024",,Must be a controlled term; uncontrolled go in MARC563 (Binding Information). --TG
12,done,340.0,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,m,Book format (R),,,,,,,https://www.rdaregistry.info/Elements/m/#P30197,has bibliographic format,Structured|Unstructured,340 $m maps precisely to rdam:P30197. --TG,"[Manifestation] rdam:P30197 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value. **0s and 1s can only be mapped if the only other subfields in the field are the following: b, f, h, i, 2, 3, 6, 8. Other subfields make it impossible to know which subfield the 0 or 1 is related to and thus which property to use, so the 0 or 1 should be ignored - CP 7/23/2024

If no $1, and $2 does not contain ""rdabf""
[Manifestation] rdam:P30197 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$m>
skos:Concept skos:inScheme <$2>

If $2 contains “rdabf”
[Manifestation] rdam:P30197 [look up the uri at https://www.rdaregistry.info/termList/bookFormat/  ]

If no $2
[Manifestation] rdamd:P30197 [value of $m]

If $3
[Manifestation] rdamd:P30137 [""Has book format ("" + {value of $m} + "") applies to "" + {value of $3} + "".""]

PS 7/12/2024

Enter value of 340$m as a string. --TG",,
13,done,340.0,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,n,Font size (R),,,,,,,https://www.rdaregistry.info/Elements/m/#P30199,has font size,Structured|Unstructured,"

Most font size descriptions in MARC 340$n map precisely to rdam:P30199. --TG","[Manifestation] rdam:P30199 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value. **0s and 1s can only be mapped if the only other subfields in the field are the following: b, f, h, i, 2, 3, 6, 8. Other subfields make it impossible to know which subfield the 0 or 1 is related to and thus which property to use, so the 0 or 1 should be ignored - CP 7/23/2024

If no $0 with 'http' or $1, and $2 does not contain ""rdafs""
[Manifestation] rdam:P30199 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$n>
skos:Concept skos:inScheme <$2>

If $2 contains “rdafs”
[Manifestation] rdam:P30199 [look up the uri https://www.rdaregistry.info/termList/fontSize/ ]

If no $2
[Manifestation] rdamd:P30199 [value of $n]

If $3
[Manifestation] rdamd:P30137 [""Has font size ("" + {value of $n} + "") applies to "" + {value of $3} + "".""]

PS 7/12/2024","If the font size is only a statement of point size, it will be the value of this property when it should rightfully be the value of rdam:hasFontPointSize. --TG",A github issue was created for thie 2022-04-22. --TG.
14,done,340.0,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,o,Polarity (R),,,,,,,https://www.rdaregistry.info/Elements/m/#P30196,has polarity,Structured|Unstructured,340 $o maps precisely to rdam:P30196. --TG,"[Manifestation] rdam:P30196 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value. **0s and 1s can only be mapped if the only other subfields in the field are the following: b, f, h, i, 2, 3, 6, 8. Other subfields make it impossible to know which subfield the 0 or 1 is related to and thus which property to use, so the 0 or 1 should be ignored - CP 7/23/2024

If no $0 with 'http' or $1, and $2 does not contain ""rdapo""
[Manifestation] rdam:P30196 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$o>
skos:Concept skos:inScheme <$2>

If $2 contains “rdapo”
[Manifestation] rdam:P30196 [look up the uri at https://www.rdaregistry.info/termList/RDAPolarity/  ]

If no $2
[Manifestation] rdamd:P30196 [value of $o]

If $3
[Manifestation] rdamd:P30137 [""Has polarity ("" + {value of $o} + "") applies to "" + {value of $3} + "".""]

PS 7/12/2024

Enter value of 340$o as a string. --TG",,
15,done,340.0,PHYSICAL MEDIUM (R),Undefined,*,,Undefined,*,,,,p,Illustrative content (R),,,,,,,https://www.rdaregistry.info/Elements/m/#P30453,has illustrative content,Structured|Unstructured,most 340 $p values map directly to rdam:P30453. --TG,"[Manifestation] rdam:P30453 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value. **0s and 1s can only be mapped if the only other subfields in the field are the following: b, f, h, i, 2, 3, 6, 8. Other subfields make it impossible to know which subfield the 0 or 1 is related to and thus which property to use, so the 0 or 1 should be ignored - CP 7/23/2024

If no $0 with 'http' or $1, and $2 does not contain ""rdaill""
[Manifestation] rdam:P30453 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$p>
skos:Concept skos:inScheme <$2>

If $2 contains “rdaill”
[Manifestation] rdam:P30453 [look up the uri at https://www.rdaregistry.info/termList/IllusContent/  ]

If no $2
[Manifestation] rdamd:P30453 [value of $p]

If $3
[Manifestation] rdamd:P30137 [""Has illustrative content ("" + {value of $p} + "") applies to "" + {value of $3} + "".""]

PS 7/12/2024",The RDA property is more precise than the MARC property and some values of MARC 340$p may not be appropriate for rdam:P30453. --TG,"No Github issue created for this, it seems clearly the best choice. --TG"
16,done,,,,,,,,,,,q,Reduction ratio designator (R),,,,,,,http://rdaregistry.info/Elements/m/P30263,has reduction ratio designation,Structured|Unstructured,,"[Manifestation] rdam:P30263 [value of $1 or $0 containing ""http""]
If there is both $1 and $0, select the $1 value. **0s and 1s can only be mapped if the only other subfields in the field are the following: b, f, h, i, 2, 3, 6, 8. Other subfields make it impossible to know which subfield the 0 or 1 is related to and thus which property to use, so the 0 or 1 should be ignored - CP 7/23/2024

If no $0 with 'http' or $1, and $2 does not contain ""rdarr""
[Manifestation] rdam:P30263 skos:Concept(mintedIRI)
skos:Concept skos:prefLabel <$q>
skos:Concept skos:inScheme <$2>

If $2 contains “rdarr”
[Manifestation] rdam:P30263 [look up the uri at https://www.rdaregistry.info/termList/RDAReductionRatio/  ]

If no $2
[Manifestation] rdamd:P30263 [value of $q]

If $3
[Manifestation] rdamd:P30137 [""Has reduction ratio designator ("" + {value of $q} + "") applies to "" + {value of $3} + "".""]

PS 7/12/2024",,"$q - Reduction ratio designator [NEW, 2022]"
17,done,,,,,,,,,,,6,Linkage,,,,,,,,,,,https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iig-6,,UNDECIDED
18,loss,340.0,,,,,,,,,,b,,,,not($a),,,,do not map,do not map,,,,,340$b without a 340$a is not expected. There are some possibilities that may allow a mapping of $b without $a; those are not accounted for here. A github issue was created (in issue #149).
19,loss,340.0,,,,,,,,,,h,Location within medium (R),,,$a,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,Unstructured,,,,"340$h cannot be a data point removed from the context of the 340 field. It is a description of the location of something described in another subfield. We would have to create a note with many conditions that accommodates and contextualizes this value; the effort required is too great and, in addition, the multiple conditions would probably introduce errors. --TG"
20,loss,,,,,,,,,,,0,,,,0 (not($1)),is ID,($a OR $c OR $d OR $e OR $g OR $j OR $k OR $l OR $m OR $n OR $o OR $p) AND (not($1)),,[currently no solution],,Identifier,,"cannot map from the corresponding property to an identifier or IRI for authority data. Instead, create an XML comment that alerts us there is a $0 value in the MARC not output to the RDA/RDF. --TG 2022-11-16",,"Possible solution: in a later phase of the project, reconcile the identifier string to an IRI in the appropriate RDA vocabulary then use the IRI as the direct value of the appropriate property. Remember the identifier is from an LC vocabulary and that there are only two valid sources of values for the MARC 340. --TG, 2022-11-16"
21,loss,,,,,,,,,,,0,,,,0 (not($1)),is IRI,($a OR $c OR $d OR $e OR $g OR $j OR $k OR $l OR $m OR $n OR $o OR $p) AND ($0 does not have a base URI of an RDA vocabulary AND (not($1)),,[currently no solution],,IRI,,"Temprary solution: add a comment in the output XML: ""MARC data source at field 340 contains a $0 IRI value representing authority data without the presence of a $1; a solution for outputting these in RDA is not yet devised."" --TG, 2022-11-15",,"Possible solution: in a later phase of the project, reconcile the IRI value of $0 to an IRI in the appropriate RDA vocabulary, then use the RDA IRI as the direct value of the appropriate property. Remember there are only two valid sources of values for the MARC 340, making the reconciliation task much easier. --TG, 2022-11-16

Another possible solution: if there is both $0 and $1, make the $1 IRI the direct value of the appropriate property, then output another triple stating the subject (i.e. the IRI in $1) has a predicate madsrdf:isIdentifiedByAuthority (or abother appropriate property) with the value of $0. --TG, 2020-11-16"
22,loss,,,,,,,,,,,0 AND 1,,,,0 (AND $1),is ID,($a OR $c OR $d OR $e OR $g OR $j OR $k OR $l OR $m OR $n OR $o OR $p) AND ($1),,[do not treat as special case],,Identifier,,"Do not treat this as a special case. First, we don't anticipate both $0 and $1 together. Second, we think it is adequate to account for for both $0 and $1 separately as indicated in rows above and below.",,"Possible solution: Mainfestation  [object property]  $1_IRI.
$1_IRI madsrdf:isIdentifiedByAuthority $0_value. Add an XML comment ""Triple above may include an inappropriate use of madsrdf:isIdentifiedByAuthority; if so, a more appropriate property should replace it. --TG, 2022-11-16"
