,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
78,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,4,Version of component part(s) of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
79,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,8,No display constant generated,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
80,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,#,No information provided,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
81,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,0,Resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
82,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,1,Version of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
83,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,2,Related resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
84,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,3,Component part(s) of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
85,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,4,Version of component part(s) of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
86,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,8,No display constant generated,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
87,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,*,,Relationship,*,,,,l,Standardized information governing access (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,IRI,,"Item P40047 has restriction on access to item [$f]
use $2 lookup for concept. If $3, add note on item ""restriction on access [iri] applies to [$3]""
- CP 2024-07-16",,"""This subfield is intended to contain information which is an equivalent to that recorded using subfields $f, $2 and $u of field 506."" from MARC specs. Copied mapping and transformation notes from 506.  EK 2025-03-03"
88,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,*,,Relationship,*,,,,m,Contact for access assistance (R),,,,,,,http://rdaregistry.info/Elements/m/P30141,has contact information,unstrucured description,,,,
89,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,*,,Relationship,*,,,,n,Terms governing access (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,unstructured description,,,,"""This subfield is intended to contain information which is an equivalent to that recorded using subfield $a of field 506.""- MARC EK 2025-03-16"
90,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,*,,Relationship,*,,,,q,Electronic format type (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured description,,,,This subfield is a mixture of content and carrier types so it is safest to map to Note on manifestation. Add text 'Electronic format' before the value(s) in the subfield. EK 2025-03-17 Please see further comment in the issue.
91,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,*,,,*,,,,r,Standardized information governing use and reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30146,has restriction on use of manifestation,structured description,,,"""This subfield is intended to contain information which is an equivalent to that recorded using subfields $f, $2 and $u of field 540."" This combination was not found in 540 mapping. Ek 2025-03-16",Since this is suposed to be standardized information it should have some structure. EK 2025-03-16
92,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,*,,,*,,,,,File size (R),,,,,,,http://rdaregistry.info/Elements/m/P30183,has file size,unstructured description,,,,
93,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),,*,,,*,,,,"t, r, u, 3, 5","Terms governing use and reproduction (R), Standardized terminology for use and reproduction rights (R), Uniform Resource Identifier (R), Materials specified (NR), Institution to which field applies (NR)",,,5.0,Institution to which field applies,3.0,Materials specified,http://rdaregistry.info/Elements/i/P40048,has restriction on use of item,unstructured,,"Use same transformation process for the other subfields, but mint an item URI which is the subject of the property (see $5)

(item - minted) has manifestation exemplified (manifestation the MARC is describing)

Label and value of subfields a, b, c, d, f, g, q, ""additional information at: ""+ [value of $u]; ""(applies to: +  [value of $3]); label and value of $1; ""(at institution + [value of $5])""",If this mapping is included then some of the other mappings in the spreadsheet may be superfluous. EK 2025-03-16,"""This subfield is intended to contain information which is an equivalent to that recorded using subfield $a of field 540."" - MARC The mapping is taken from 540 and amended to reflect appropriate subfields.  EK 2025-03-16"
94,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
95,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
96,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
97,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
98,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,3,Component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
99,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,4,Version of component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
100,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
101,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
102,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,0,Resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
103,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
104,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,2,Related resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
105,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,3,Component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
106,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,4,Version of component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
107,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
108,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
109,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,0,Resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
110,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
111,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,2,Related resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
112,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,3,Component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
113,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,4,Version of component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
114,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
115,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
116,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,0,Resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
117,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
118,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,2,Related resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
119,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,3,Component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
120,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,4,Version of component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
121,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,"If have subfield 7 after subfield u and value of $7 = 0 add label ""open access""; if $7 = 1 add label ""restricted access""

Ignore $7 values of u|z",,,Followed 856 mapping with a couple of tweaks. EK 2025-03-16
122,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,*,,Relationship,*,,,,x,Nonpublic note (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,,,AS this field is repeatable depending on the Location of the Archive I have mapped this to manifestation rather than item. EK 2025-03-16
123,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,*,,Relationship,*,,,,z,Public note (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,,,AS this field is repeatable depending on the Location of the Archive I have mapped this to manifestation rather than item. EK 2025-03-16
124,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,#,No information provided,,,2,Access method (NR),,,,,,,http://rdaregistry.info/Elements/m/P30162,has equipment or system requirement,unstructured description,,,,
125,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,0,Resource,,,2,Access method (NR),,,,,,,http://rdaregistry.info/Elements/m/P30162,has equipment or system requirement,unstructured description,,,,
126,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,1,Version of resource,,,2,Access method (NR),,,,,,,http://rdaregistry.info/Elements/m/P30162,has equipment or system requirement,unstructured description,,,,
127,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,2,Related resource,,,2,Access method (NR),,,,,,,http://rdaregistry.info/Elements/m/P30162,has equipment or system requirement,unstructured description,,,,
128,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,3,Component part(s) of resource,,,2,Access method (NR),,,,,,,http://rdaregistry.info/Elements/m/P30162,has equipment or system requirement,unstructured description,,,,
129,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,4,Version of component part(s) of resource,,,2,Access method (NR),,,,,,,http://rdaregistry.info/Elements/m/P30162,has equipment or system requirement,unstructured description,,,,
130,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,8,No display constant generated,,,2,Access method (NR),,,,,,,http://rdaregistry.info/Elements/m/P30162,has equipment or system requirement,unstructured description,,,,
